"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time","Platform","Algorithm","Size","Workload"
12,4.3,"2021-07-06 13:49:29.937449",7.3,11.4,9.5,7.6,33.3,3979698176,3331842048,524107776,16.3,60530688,1376497664,104853504,104853504,0,0,15379681280,13009575936,1693368320,88.5,264289280,30773248,233516032,11.6,1336157696,42993664,11.0089782516162,"EDGE","CNN","8",0.75
13,4.3,"2021-07-06 13:50:30.019303",8.6,10,8,9.4,60,3979698176,3331784704,525209600,16.3,60612608,1375539200,104853504,104853504,0,0,15379681280,13009596416,1693347840,88.5,264289280,30773248,233516032,11.6,1336157696,43218944,12.0103424866994,"EDGE","CNN","8",0.75
14,4.3,"2021-07-06 13:51:30.089114",7.7,8.4,7.8,10,50,3979698176,3331764224,525283328,16.3,60694528,1375399936,104853504,104853504,0,0,15379681280,13009588224,1693356032,88.5,264289280,30773248,233516032,11.6,1336157696,43476992,13.0115060011546,"EDGE","CNN","8",0.75
15,4.3,"2021-07-06 13:52:30.110900",7,10.9,7.9,8.1,66.7,3979698176,3334234112,521904128,16.2,60784640,1376325632,104853504,104853504,0,0,15379681280,13009592320,1693351936,88.5,264289280,30773248,233516032,11.6,1336157696,43698176,14.0118691007296,"EDGE","CNN","8",0.75
16,4.2,"2021-07-06 13:53:30.180157",7.7,11.1,9.5,7,66.7,3979698176,3331555328,524926976,16.3,60874752,1376067584,104853504,104853504,0,0,15379681280,13009616896,1693327360,88.5,264289280,30773248,233516032,11.6,1336157696,43931648,15.0130233844121,"EDGE","CNN","8",0.75
17,4.3,"2021-07-06 13:54:30.246859",9.2,8.5,10.5,8.7,0,3979698176,3332096000,524910592,16.3,60956672,1375477760,104853504,104853504,0,0,15379681280,13009608704,1693335552,88.5,264289280,30773248,233516032,11.6,1336157696,44201984,16.0141350865364,"EDGE","CNN","8",0.75
18,4.2,"2021-07-06 13:55:30.316187",7.9,10.2,9.2,7.9,0,3979698176,3332771840,523673600,16.3,61046784,1376108544,104853504,104853504,0,0,15379681280,13009625088,1693319168,88.5,264289280,30773248,233516032,11.6,1336157696,44451840,17.0152905503909,"EDGE","CNN","8",0.75
19,4.3,"2021-07-06 13:56:30.385259",8.2,10.3,9.4,7.5,50,3979698176,3332964352,523935744,16.3,61128704,1375612928,104853504,104853504,0,0,15379681280,13009633280,1693310976,88.5,264289280,30773248,233516032,11.6,1336157696,44673024,18.0164417505264,"EDGE","CNN","8",0.75
20,4.3,"2021-07-06 13:57:30.444400",8.7,8.8,8.5,9.7,50,3979698176,3331350528,524025856,16.3,61218816,1377132544,104853504,104853504,0,0,15379681280,13009637376,1693306880,88.5,264289280,30773248,233516032,11.6,1336157696,44955648,19.0174274365107,"EDGE","CNN","8",0.75
21,4.3,"2021-07-06 13:58:30.485536",6.4,10.3,9.1,10.4,33.3,3979698176,3332517888,523923456,16.3,61300736,1376153600,104853504,104853504,0,0,15379681280,13009653760,1693290496,88.5,264289280,30773248,233516032,11.6,1336157696,45176832,20.0181130369504,"EDGE","CNN","8",0.75
22,4.3,"2021-07-06 13:59:30.503770",7.7,11,8.5,8.6,0,3979698176,3332587520,523845632,16.3,61382656,1376116736,104853504,104853504,0,0,15379681280,13009661952,1693282304,88.5,264289280,30773248,233516032,11.6,1336157696,45402112,21.0184169371923,"EDGE","CNN","8",0.75
23,4.3,"2021-07-06 14:00:30.549117",6.9,11.8,9,8.5,0,3979698176,3331112960,524795904,16.3,61464576,1376641024,104853504,104853504,0,0,15379681280,13009657856,1693286400,88.5,264289280,30773248,233516032,11.6,1336157696,45651968,22.0191727201144,"EDGE","CNN","8",0.75
24,4.3,"2021-07-06 14:01:30.618411",8.7,10.9,8.3,8.2,50,3979698176,3331026944,525398016,16.3,61554688,1376198656,104853504,104853504,0,0,15379681280,13009674240,1693270016,88.5,264289280,30773248,233516032,11.6,1336157696,45885440,23.0203276197116,"EDGE","CNN","8",0.75
25,4.4,"2021-07-06 14:02:30.687635",6.6,12.5,9.6,7.7,0,3979698176,3331063808,524828672,16.3,61636608,1376686080,104853504,104853504,0,0,15379681280,13009682432,1693261824,88.5,264289280,30773248,233516032,11.6,1336157696,46102528,24.0214813510577,"EDGE","CNN","8",0.75
26,4.3,"2021-07-06 14:03:30.710188",8.1,9.1,8.6,10.2,66.7,3979698176,3330703360,524656640,16.3,61726720,1377292288,104853504,104853504,0,0,15379681280,13009686528,1693257728,88.5,264289280,30773248,233516032,11.6,1336157696,46364672,25.0218572338422,"EDGE","CNN","8",0.75
27,4.3,"2021-07-06 14:04:30.743079",7.6,8.9,9.9,9.5,0,3979698176,3331506176,524455936,16.3,61808640,1376628736,104853504,104853504,0,0,15379681280,13009686528,1693257728,88.5,264289280,30773248,233516032,11.6,1336157696,46565376,26.0224054177602,"EDGE","CNN","8",0.75
28,4.3,"2021-07-06 14:05:30.812455",7.5,9.5,7.9,11,50,3979698176,3331600384,524812288,16.3,61890560,1376190464,104853504,104853504,0,0,15379681280,13009702912,1693241344,88.5,264289280,30773248,233516032,11.6,1336157696,46794752,27.0235616842906,"EDGE","CNN","8",0.75
29,4.3,"2021-07-06 14:06:30.844549",7.7,8.4,11.9,8.7,50,3979698176,3330457600,525438976,16.3,61980672,1376763904,104853504,104853504,0,0,15379681280,13009707008,1693237248,88.5,264289280,30773248,233516032,11.6,1336157696,47040512,28.0240965843201,"EDGE","CNN","8",0.75
30,4.3,"2021-07-06 14:07:30.913828",6.9,8.6,12,8,50,3979698176,3331010560,524320768,16.3,62062592,1377284096,104853504,104853504,0,0,15379681280,13009707008,1693237248,88.5,264289280,30773248,233516032,11.6,1336157696,47265792,29.0252512335777,"EDGE","CNN","8",0.75
31,4.3,"2021-07-06 14:08:30.983354",9.1,10.5,8.9,8.4,66.7,3979698176,3329273856,524984320,16.3,62152704,1378369536,104853504,104853504,0,0,15379681280,13009719296,1693224960,88.5,264289280,30773248,233516032,11.6,1336157696,47503360,30.0264100035032,"EDGE","CNN","8",0.75
32,4.2,"2021-07-06 14:09:31.042878",8.6,10.2,10.1,6.5,50,3979698176,3328880640,525885440,16.4,62234624,1377935360,104853504,104853504,0,0,15379681280,13009727488,1693216768,88.5,264289280,30773248,233516032,11.6,1336157696,47732736,31.0274020671844,"EDGE","CNN","8",0.75
33,4.2,"2021-07-06 14:10:31.065448",7.3,11.9,7.8,9.5,25,3979698176,3331276800,525758464,16.3,62324736,1375608832,104853504,104853504,0,0,15379681280,13009727488,1693216768,88.5,264289280,30773248,233516032,11.6,1336157696,47958016,32.0277782360713,"EDGE","CNN","8",0.75
34,4.3,"2021-07-06 14:11:31.134980",7.6,10.3,9.5,9.1,50,3979698176,3332194304,524288000,16.3,62406656,1376231424,104853504,104853504,0,0,15379681280,13009747968,1693196288,88.5,264289280,30773248,233516032,11.6,1336157696,48211968,33.0289371013641,"EDGE","CNN","8",0.75
1,3.6,"2021-07-06 16:30:09.013632",1.6,11.7,2.5,1.8,40,3979698176,3366027264,495747072,15.4,72679424,1373724672,104853504,104853504,0,0,15379681280,13012070400,1690873856,88.5,264289280,30773248,233516032,11.6,1336157696,82335744,0,"EDGE","CNN","8",0
2,3.8,"2021-07-06 16:31:09.055615",0.9,2.5,2,1.6,50,3979698176,3365806080,495968256,15.4,72704000,1373736960,104853504,104853504,0,0,15379681280,13012070400,1690873856,88.5,264289280,30773248,233516032,11.6,1336157696,82417664,1.00069971481959,"EDGE","CNN","8",0
3,3.7,"2021-07-06 16:32:09.078865",0.9,2,2.4,1.9,60,3979698176,3366612992,495165440,15.4,72720384,1373732864,104853504,104853504,0,0,15379681280,13012070400,1690873856,88.5,264289280,30773248,233516032,11.6,1336157696,82475008,2.0010872165362,"EDGE","CNN","8",0
4,3.7,"2021-07-06 16:33:09.160021",0.7,2.3,2.5,1.9,40,3979698176,3366629376,495144960,15.4,72736768,1373736960,104853504,104853504,0,0,15379681280,13012070400,1690873856,88.5,264289280,30773248,233516032,11.6,1336157696,82515968,3.00243981679281,"EDGE","CNN","8",0
5,3.8,"2021-07-06 16:34:09.192257",1.3,2.5,2.4,1,66.7,3979698176,3366653952,495128576,15.4,72753152,1373736960,104853504,104853504,0,0,15379681280,13012070400,1690873856,88.5,264289280,30773248,233516032,11.6,1336157696,82556928,4.00297708113988,"EDGE","CNN","8",0
6,3.8,"2021-07-06 16:35:09.260000",0.9,1.9,2.7,1.5,60,3979698176,3366653952,495112192,15.4,72769536,1373736960,104853504,104853504,0,0,15379681280,13012070400,1690873856,88.5,264289280,30773248,233516032,11.6,1336157696,82597888,5.00410613218943,"EDGE","CNN","8",0
7,3.8,"2021-07-06 16:36:09.342539",1.1,2.1,2.6,1.4,60,3979698176,3366428672,495353856,15.4,72785920,1373736960,104853504,104853504,0,0,15379681280,13012070400,1690873856,88.5,264289280,30773248,233516032,11.6,1336157696,82638848,6.00548178354899,"EDGE","CNN","8",0
8,3.7,"2021-07-06 16:37:09.372433",0.7,2.8,2.6,1.2,25,3979698176,3366694912,495079424,15.4,72802304,1373736960,104853504,104853504,0,0,15379681280,13012070400,1690873856,88.5,264289280,30773248,233516032,11.6,1336157696,82679808,7.00598001480103,"EDGE","CNN","8",0
9,3.6,"2021-07-06 16:38:09.393757",1,2.5,2.1,1.6,50,3979698176,3366711296,495063040,15.4,72818688,1373736960,104853504,104853504,0,0,15379681280,13012070400,1690873856,88.5,264289280,30773248,233516032,11.6,1336157696,82720768,8.00633541742961,"EDGE","CNN","8",0
10,3.6,"2021-07-06 16:39:09.475681",1.2,2.5,2.5,1.1,50,3979698176,3366207488,495558656,15.4,72835072,1373741056,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,82761728,9.00770081679026,"EDGE","CNN","8",0
11,3.8,"2021-07-06 16:40:09.519449",0.7,2.3,2.7,1.4,60,3979698176,3366682624,495091712,15.4,72851456,1373675520,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,82827264,10.0084302822749,"EDGE","CNN","8",0
12,3.8,"2021-07-06 16:41:09.599038",1.2,3,2.2,1,50,3979698176,3365928960,495845376,15.4,72867840,1373679616,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,82868224,11.0097567637761,"EDGE","CNN","8",0
13,3.8,"2021-07-06 16:42:09.681246",0.9,2.2,2.6,1.4,40,3979698176,3366719488,495054848,15.4,72884224,1373679616,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,82909184,12.0111268997192,"EDGE","CNN","8",0
14,3.7,"2021-07-06 16:43:09.751857",1.6,2.2,2.1,1.3,50,3979698176,3366223872,495550464,15.4,72900608,1373683712,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,82950144,13.0123037497203,"EDGE","CNN","8",0
15,3.8,"2021-07-06 16:44:09.830779",1,1.9,2.6,1.8,33.3,3979698176,3366760448,495013888,15.4,72916992,1373687808,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,82991104,14.0136191169421,"EDGE","CNN","8",0
16,3.7,"2021-07-06 16:45:09.854906",1.3,2.3,2.4,1.6,66.7,3979698176,3366252544,495316992,15.4,72933376,1373884416,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,83032064,15.0140212337176,"EDGE","CNN","8",0
17,3.7,"2021-07-06 16:46:09.902188",1.3,2.3,2,1.9,60,3979698176,3366023168,495661056,15.4,72949760,1373782016,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,83073024,16.0148092667262,"EDGE","CNN","8",0
18,3.7,"2021-07-06 16:47:09.932208",0.6,2.6,2.8,1.5,50,3979698176,3366559744,495116288,15.4,72974336,1373786112,104853504,104853504,0,0,15379681280,13012066304,1690877952,88.5,264289280,30773248,233516032,11.6,1336157696,83138560,17.0153096000353,"EDGE","CNN","8",0
19,3.6,"2021-07-06 16:48:09.951835",1,2.6,2.8,1,60,3979698176,3366359040,495333376,15.4,73007104,1373794304,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,83548160,18.0156367142995,"EDGE","CNN","8",0
20,3.8,"2021-07-06 16:49:09.985412",1.1,2.3,2.2,1.6,40,3979698176,3366379520,495308800,15.4,73031680,1373794304,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,83650560,19.0161963303884,"EDGE","CNN","8",0
21,3.7,"2021-07-06 16:50:10.053742",0.8,2.4,2.2,1.7,60,3979698176,3366637568,495063040,15.4,73048064,1373765632,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,83691520,20.017335164547,"EDGE","CNN","8",0
22,3.6,"2021-07-06 16:51:10.133054",1.2,2.1,2.7,1.4,50,3979698176,3366408192,495276032,15.4,73064448,1373794304,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,83732480,21.0186570326487,"EDGE","CNN","8",0
23,3.6,"2021-07-06 16:52:10.215368",1.2,2,2.6,1.7,50,3979698176,3366445056,495247360,15.4,73080832,1373798400,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,83773440,22.0200289328893,"EDGE","CNN","8",0
24,3.7,"2021-07-06 16:53:10.252538",0.9,2.2,2.6,1.8,50,3979698176,3366469632,495222784,15.4,73105408,1373798400,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,83830784,23.020648431778,"EDGE","CNN","8",0
25,3.7,"2021-07-06 16:54:10.283745",0.7,2.2,2.6,1.7,33.3,3979698176,3366748160,494944256,15.4,73121792,1373802496,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,83867648,24.0211685498555,"EDGE","CNN","8",0
26,3.6,"2021-07-06 16:55:10.365890",0.8,2.5,2.3,2,66.7,3979698176,3365986304,495689728,15.4,73146368,1373806592,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,83929088,25.0225376327833,"EDGE","CNN","8",0
27,3.7,"2021-07-06 16:56:10.447975",0.8,1.7,2.5,2.2,50,3979698176,3366785024,494927872,15.4,73162752,1373777920,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,83965952,26.0239057143529,"EDGE","CNN","8",0
28,3.8,"2021-07-06 16:57:10.530469",0.9,2.4,2.6,1.4,50,3979698176,3366547456,495136768,15.4,73179136,1373810688,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,84006912,27.025280614694,"EDGE","CNN","8",0
29,3.6,"2021-07-06 16:58:10.609625",0.7,2.7,2.1,1.9,33.3,3979698176,3366572032,495120384,15.4,73195520,1373810688,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,84047872,28.0265998840332,"EDGE","CNN","8",0
30,3.8,"2021-07-06 16:59:10.688769",0.7,2.5,2.3,1.5,50,3979698176,3366572032,495104000,15.4,73211904,1373810688,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,84088832,29.0279189507167,"EDGE","CNN","8",0
31,3.8,"2021-07-06 17:00:10.768055",0.9,2.5,2.2,1.5,60,3979698176,3366858752,494829568,15.4,73228288,1373810688,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,84137984,30.0292403817177,"EDGE","CNN","8",0
32,3.8,"2021-07-06 17:01:10.847140",0.8,2.9,2.1,1.5,50,3979698176,3367137280,494555136,15.4,73244672,1373810688,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,84170752,31.0305584669113,"EDGE","CNN","8",0
33,3.7,"2021-07-06 17:02:10.871690",0.8,2.4,2.9,1.5,40,3979698176,3366629376,495054848,15.4,73261056,1373810688,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,84211712,32.0309676329295,"EDGE","CNN","8",0
34,3.7,"2021-07-06 17:03:10.954516",1.1,2.1,2.7,1.6,40,3979698176,3366137856,495583232,15.4,73277440,1373782016,104853504,104853504,0,0,15379681280,13012062208,1690882048,88.5,264289280,30773248,233516032,11.6,1336157696,84252672,33.0323480645816,"EDGE","CNN","8",0
1,3.6,"2021-07-06 12:59:42.454329",1.3,3.1,2.7,10.9,40,3979698176,3366031360,493449216,15.4,56635392,1363419136,104853504,104853504,0,0,15379681280,13009281024,1693663232,88.5,264289280,30773248,233516032,11.6,1327093248,31590400,0,"EDGE","CNN","8",1
2,3.8,"2021-07-06 13:00:42.538291",1.6,2.3,2,1.9,50,3979698176,3368239104,493625344,15.4,56651776,1361043456,104853504,104853504,0,0,15379681280,13009281024,1693663232,88.5,264289280,30773248,233516032,11.6,1327105536,31631360,1.00139936606089,"EDGE","CNN","8",1
3,4.4,"2021-07-06 13:01:42.609391",8.6,17.8,9.8,6.2,33.3,3979698176,3339694080,514187264,16.1,56733696,1378131968,104853504,104853504,0,0,15379681280,13009301504,1693642752,88.5,264289280,30773248,233516032,11.6,1336157696,31881216,2.00258436600367,"EDGE","CNN","8",1
4,4.3,"2021-07-06 13:02:42.678860",6.7,7.1,7.6,7.7,50,3979698176,3330793472,522051584,16.3,56815616,1379184640,104853504,104853504,0,0,15379681280,13009305600,1693638656,88.5,264289280,30773248,233516032,11.6,1336157696,32090112,3.00374218225479,"EDGE","CNN","8",1
5,4.3,"2021-07-06 13:03:42.698249",8.5,5.6,7.1,6.7,33.3,3979698176,3331223552,522145792,16.3,56909824,1378770944,104853504,104853504,0,0,15379681280,13009330176,1693614080,88.5,264289280,30773248,233516032,11.6,1336157696,32307200,4.00406533479691,"EDGE","CNN","8",1
6,4.2,"2021-07-06 13:04:42.767408",6.6,7,6.6,7.9,0,3979698176,3331317760,522575872,16.3,56991744,1378275328,104853504,104853504,0,0,15379681280,13009334272,1693609984,88.5,264289280,30773248,233516032,11.6,1336157696,32565248,5.0052179813385,"EDGE","CNN","8",1
7,4.2,"2021-07-06 13:05:42.835630",6.7,6.9,7.8,7.7,0,3979698176,3330297856,523599872,16.3,57073664,1378168832,104853504,104853504,0,0,15379681280,13009321984,1693622272,88.5,264289280,30773248,233516032,11.6,1336157696,32786432,6.00635501543681,"EDGE","CNN","8",1
8,4.2,"2021-07-06 13:06:42.905060",7.9,6.3,6.5,7.1,0,3979698176,3329593344,524300288,16.3,57163776,1378201600,104853504,104853504,0,0,15379681280,13009330176,1693614080,88.5,264289280,30773248,233516032,11.6,1336157696,32987136,7.00751218398412,"EDGE","CNN","8",1
9,4.2,"2021-07-06 13:07:42.974107",7.2,8,8,6,50,3979698176,3330052096,523841536,16.3,57253888,1378279424,104853504,104853504,0,0,15379681280,13009350656,1693593600,88.5,264289280,30773248,233516032,11.6,1336157696,33216512,8.00866296688716,"EDGE","CNN","8",1
10,4.2,"2021-07-06 13:08:43.043271",7.7,5.4,8,6.8,0,3979698176,3329814528,523554816,16.3,57344000,1378734080,104853504,104853504,0,0,15379681280,13009342464,1693601792,88.5,264289280,30773248,233516032,11.6,1336157696,33486848,9.0098157008489,"EDGE","CNN","8",1
11,4.2,"2021-07-06 13:09:43.108345",6.3,8,7.4,7.2,66.7,3979698176,3330158592,523743232,16.3,57425920,1378189312,104853504,104853504,0,0,15379681280,13009338368,1693605888,88.5,264289280,30773248,233516032,11.6,1336157696,33712128,10.0109002669652,"EDGE","CNN","8",1
12,4.2,"2021-07-06 13:10:43.177873",6.9,7.4,9.2,5.1,33.3,3979698176,3330277376,523620352,16.3,57507840,1378279424,104853504,104853504,0,0,15379681280,13009350656,1693593600,88.5,264289280,30773248,233516032,11.6,1336157696,33900544,11.0120590647062,"EDGE","CNN","8",1
13,4.2,"2021-07-06 13:11:43.262137",6.1,8,4.9,8.9,50,3979698176,3329908736,523984896,16.3,57597952,1378291712,104853504,104853504,0,0,15379681280,13009367040,1693577216,88.5,264289280,30773248,233516032,11.6,1336157696,34142208,12.0134634653727,"EDGE","CNN","8",1
14,4.3,"2021-07-06 13:12:43.317906",5.5,8.9,5.8,8,66.7,3979698176,3331219456,522674176,16.3,57688064,1378222080,104853504,104853504,0,0,15379681280,13009354752,1693589504,88.5,264289280,30773248,233516032,11.6,1336157696,34363392,13.0143929481506,"EDGE","CNN","8",1
15,4.3,"2021-07-06 13:13:43.334462",6.7,9,6.8,6.2,50,3979698176,3329765376,522563584,16.3,57778176,1379790848,104853504,104853504,0,0,15379681280,13009358848,1693585408,88.5,264289280,30773248,233516032,11.6,1336157696,34596864,14.0146688818932,"EDGE","CNN","8",1
16,4.2,"2021-07-06 13:14:43.374431",6.3,8.6,5.6,7.7,0,3979698176,3330441216,523456512,16.3,57860096,1378299904,104853504,104853504,0,0,15379681280,13009371136,1693573120,88.5,264289280,30773248,233516032,11.6,1336157696,34809856,15.0153350313505,"EDGE","CNN","8",1
17,4.2,"2021-07-06 13:15:43.443649",5.7,7.2,6,9.7,33.3,3979698176,3329445888,523923456,16.3,57950208,1378775040,104853504,104853504,0,0,15379681280,13009375232,1693569024,88.5,264289280,30773248,233516032,11.6,1336157696,35047424,16.0164886673292,"EDGE","CNN","8",1
18,4.2,"2021-07-06 13:16:43.511615",7.5,8.6,6.5,5.5,50,3979698176,3330572288,523325440,16.3,58040320,1378250752,104853504,104853504,0,0,15379681280,13009379328,1693564928,88.5,264289280,30773248,233516032,11.6,1336157696,35301376,17.0176214337349,"EDGE","CNN","8",1
19,4.2,"2021-07-06 13:17:43.554522",7.2,8.3,6.7,6,50,3979698176,3328372736,525500416,16.4,58130432,1378390016,104853504,104853504,0,0,15379681280,13009391616,1693552640,88.5,264289280,30773248,233516032,11.6,1336157696,35780608,18.0183365503947,"EDGE","CNN","8",1
20,4.2,"2021-07-06 13:18:43.586935",6.1,10.3,6.4,5.9,33.3,3979698176,3329540096,523853824,16.3,58220544,1378897920,104853504,104853504,0,0,15379681280,13009395712,1693548544,88.5,264289280,30773248,233516032,11.6,1336157696,36018176,19.0188767671585,"EDGE","CNN","8",1
21,4.2,"2021-07-06 13:19:43.656781",5.4,7.2,7.4,8,50,3979698176,3329822720,524095488,16.3,58302464,1378283520,104853504,104853504,0,0,15379681280,13009399808,1693544448,88.5,264289280,30773248,233516032,11.6,1336157696,36239360,20.0200408657392,"EDGE","CNN","8",1
22,4.3,"2021-07-06 13:20:43.726687",6,8,8.2,6.7,0,3979698176,3329138688,523710464,16.3,58384384,1379328000,104853504,104853504,0,0,15379681280,13009399808,1693544448,88.5,264289280,30773248,233516032,11.6,1336157696,36476928,21.0212059656779,"EDGE","CNN","8",1
23,4.2,"2021-07-06 13:21:43.795972",6.3,8.1,6.5,7.2,33.3,3979698176,3328491520,524886016,16.4,58474496,1378885632,104853504,104853504,0,0,15379681280,13009412096,1693532160,88.5,264289280,30773248,233516032,11.6,1336157696,36677632,22.0223607182503,"EDGE","CNN","8",1
24,4.2,"2021-07-06 13:22:43.863478",6.6,7.9,4.7,9.4,33.3,3979698176,3328819200,524554240,16.4,58564608,1378820096,104853504,104853504,0,0,15379681280,13009408000,1693536256,88.5,264289280,30773248,233516032,11.6,1336157696,36980736,23.0234858155251,"EDGE","CNN","8",1
25,4.3,"2021-07-06 13:23:43.932963",5.3,8,7,8.5,0,3979698176,3327885312,523988992,16.4,58646528,1380368384,104853504,104853504,0,0,15379681280,13009420288,1693523968,88.5,264289280,30773248,233516032,11.6,1336157696,37226496,24.0246438980103,"EDGE","CNN","8",1
26,4.3,"2021-07-06 13:24:44.000572",5,9.8,5.1,7.6,33.3,3979698176,3328454656,524914688,16.4,58736640,1378852864,104853504,104853504,0,0,15379681280,13009420288,1693523968,88.5,264289280,30773248,233516032,11.6,1336157696,37447680,25.0257707158724,"EDGE","CNN","8",1
27,4.2,"2021-07-06 13:25:44.070207",7.3,7.5,5.9,8.1,50,3979698176,3328712704,524152832,16.4,58818560,1379500032,104853504,104853504,0,0,15379681280,13009440768,1693503488,88.5,264289280,30773248,233516032,11.6,1336157696,37672960,26.0269313017527,"EDGE","CNN","8",1
28,4.2,"2021-07-06 13:26:44.143857",5.7,8.6,5,9,66.7,3979698176,3328229376,525148160,16.4,58908672,1378930688,104853504,104853504,0,0,15379681280,13009436672,1693507584,88.5,264289280,30773248,233516032,11.6,1336157696,37935104,27.0281587998072,"EDGE","CNN","8",1
29,4.3,"2021-07-06 13:27:44.214846",7.3,8.3,7,5.5,66.7,3979698176,3328839680,524541952,16.4,58994688,1378967552,104853504,104853504,0,0,15379681280,13009457152,1693487104,88.5,264289280,30773248,233516032,11.6,1336157696,38176768,28.0293419480324,"EDGE","CNN","8",1
30,4.2,"2021-07-06 13:28:44.229715",6.8,7.7,5.8,8.5,50,3979698176,3327668224,525180928,16.4,59076608,1379618816,104853504,104853504,0,0,15379681280,13009465344,1693478912,88.5,264289280,30773248,233516032,11.6,1336157696,38402048,29.0295897682508,"EDGE","CNN","8",1
31,4.2,"2021-07-06 13:29:44.311302",8.4,7.1,5.2,7,50,3979698176,3328245760,525127680,16.4,59158528,1378959360,104853504,104853504,0,0,15379681280,13009461248,1693483008,88.5,264289280,30773248,233516032,11.6,1336157696,38627328,30.0309495488803,"EDGE","CNN","8",1
32,4.2,"2021-07-06 13:30:44.366615",6.6,8.9,5.5,7.9,50,3979698176,3328753664,524554240,16.4,59248640,1379033088,104853504,104853504,0,0,15379681280,13009465344,1693478912,88.5,264289280,30773248,233516032,11.6,1336157696,38873088,31.0318714340528,"EDGE","CNN","8",1
33,4.3,"2021-07-06 13:31:44.435851",6.3,8,7.9,5.7,33.3,3979698176,3328438272,524939264,16.4,59330560,1378975744,104853504,104853504,0,0,15379681280,13009477632,1693466624,88.5,264289280,30773248,233516032,11.6,1336157696,39135232,32.0330253680547,"EDGE","CNN","8",1
34,4.3,"2021-07-06 13:32:44.516853",6.5,8.5,7.8,5.3,40,3979698176,3328839680,524541952,16.4,59412480,1379082240,104853504,104853504,0,0,15379681280,13009481728,1693462528,88.5,264289280,30773248,233516032,11.6,1336157696,39397376,33.0343754013379,"EDGE","CNN","8",1
1,3.1,"2021-07-02 17:48:50.720950",3.2,5.8,11.4,5.8,50,3979698176,1925099520,1933627392,51.6,49106944,1959825408,104853504,104329216,524288,0.5,15379681280,12284928000,2418016256,83.6,264289280,30773248,233516032,11.6,2072631808,19088384,0,"EDGE","KNN","32",0.1
2,3,"2021-07-02 17:49:50.804873",0.8,2.4,2.3,0.7,50,3979698176,1927716864,1933508608,51.6,49123328,1957380096,104853504,104329216,524288,0.5,15379681280,12284928000,2418016256,83.6,264289280,30773248,233516032,11.6,2072640000,19141632,1.00139871835709,"EDGE","KNN","32",0.1
3,3.2,"2021-07-02 17:50:50.884389",1.7,1.9,2.3,1,50,3979698176,1923710976,1937494016,51.7,49160192,1958764544,104853504,104329216,524288,0.5,15379681280,12284928000,2418016256,83.6,264289280,30773248,233516032,11.6,2073958912,19231744,2.00272398392359,"EDGE","KNN","32",0.1
