imageCounter,currentTime,meanNetworkDelay,meanResponseTime
286,2021-05-24 15:21:53.307235,1.7124148132084134,1.7387543858348073
287,2021-05-24 15:21:54.317750,1.712342894451128,1.7386792669728242
288,2021-05-24 15:21:55.309329,1.7122721208466425,1.7386017416914303
289,2021-05-24 15:21:56.323257,1.7121910413656267,1.738546625553118
290,2021-05-24 15:21:57.334916,1.7121104215753489,1.7384647320056783
291,2021-05-24 15:21:58.354679,1.7120410994565773,1.7383874953817255
292,2021-05-24 15:21:59.367016,1.7119766343129825,1.7383156010549363
293,2021-05-24 15:22:00.360989,1.7119078693129504,1.7382456401916087
294,2021-05-24 15:22:01.352884,1.7118433616599258,1.7381757246393736
295,2021-05-24 15:22:02.370419,1.7117761442216777,1.738104833182642
296,2021-05-24 15:22:03.380889,1.7117134300438133,1.738034817818049
297,2021-05-24 15:22:04.386150,1.711647998604309,1.7379616246078953
298,2021-05-24 15:22:05.408201,1.71158691380648,1.7378992546324763
299,2021-05-24 15:22:06.410013,1.7115382637865966,1.7378806254536812
300,2021-05-24 15:22:07.409228,1.7114649653434753,1.7378059967358908
301,2021-05-24 15:22:08.404081,1.7114022601878525,1.7377372833581461
302,2021-05-24 15:22:09.446050,1.71134847599939,1.7376794033492637
303,2021-05-24 15:22:10.430564,1.7112817418063828,1.7376087388583141
304,2021-05-24 15:22:11.428983,1.7112238869855279,1.7375496571001254
305,2021-05-24 15:22:12.441704,1.7111666288532195,1.7374868158434258
306,2021-05-24 15:22:13.452845,1.7111009452857224,1.7374120350756677
307,2021-05-24 15:22:14.459708,1.7110396192594148,1.7373470972725933
308,2021-05-24 15:22:15.488174,1.7109828343639126,1.73728687035573
309,2021-05-24 15:22:16.510885,1.710924204884995,1.73725420217298
310,2021-05-24 15:22:17.582573,1.7111260567941973,1.737452664682942
311,2021-05-24 15:22:18.579605,1.71130502722271,1.737627521588488
312,2021-05-24 15:22:19.519027,1.711236636608075,1.7375521667492695
313,2021-05-24 15:22:20.532393,1.7111955161292713,1.7375031728714039
314,2021-05-24 15:22:21.538834,1.711127894699194,1.7374301700835015
315,2021-05-24 15:22:22.549912,1.711066194564577,1.7373627314491877
316,2021-05-24 15:22:23.600506,1.7111668669724767,1.7374559233460245
317,2021-05-24 15:22:24.663108,1.7113934751564772,1.737676077460641
318,2021-05-24 15:22:25.594074,1.7114282831455927,1.7377052337118664
319,2021-05-24 15:22:26.606826,1.711440414470565,1.7377386085665711
320,2021-05-24 15:22:27.594518,1.711383904516697,1.7376786403357982
321,2021-05-24 15:22:28.588039,1.7113242691551043,1.7376120900067957
322,2021-05-24 15:22:29.598345,1.7112690943368474,1.737550705856418
323,2021-05-24 15:22:30.595118,1.7112092056510617,1.7374869662541723
324,2021-05-24 15:22:31.617770,1.7111428652280642,1.7374175426400738
325,2021-05-24 15:22:32.636486,1.7110838669996995,1.7373539139674261
326,2021-05-24 15:22:33.646270,1.7110288859876388,1.7372919138223848
327,2021-05-24 15:22:34.644932,1.7109711228525237,1.7372264986009043
328,2021-05-24 15:22:35.643429,1.7109135200337666,1.737160910920399
329,2021-05-24 15:22:36.670959,1.71085686306823,1.7371218124783872
330,2021-05-24 15:22:37.677252,1.710802529074929,1.7370622887755884
331,2021-05-24 15:22:38.700358,1.7107582207532808,1.7370122617104982
332,2021-05-24 15:22:39.705574,1.7106990412057164,1.7369479773992516
333,2021-05-24 15:22:40.705357,1.710639279883903,1.736880726284451
334,2021-05-24 15:22:41.713229,1.7105826974628928,1.7368200953135233
335,2021-05-24 15:22:42.719448,1.710528471220785,1.7367629463992902
336,2021-05-24 15:22:43.713744,1.7104661571128028,1.7366931622936612
337,2021-05-24 15:22:44.717882,1.7104167662317746,1.736637237871436
338,2021-05-24 15:22:45.708373,1.7103575672623674,1.736570844988851
339,2021-05-24 15:22:46.747979,1.7103157824119635,1.7365532547323401
340,2021-05-24 15:22:47.752301,1.7102597327793345,1.7364911170566784
341,2021-05-24 15:22:48.766208,1.7102001391547865,1.7364310896641348
342,2021-05-24 15:22:49.772730,1.710146961853518,1.7363727566791556
343,2021-05-24 15:22:50.782156,1.710093706064252,1.7363120696287462
344,2021-05-24 15:22:51.791574,1.710040645543919,1.7362537605817927
345,2021-05-24 15:22:52.770094,1.7099884040113809,1.7361971758414005
346,2021-05-24 15:22:53.778529,1.7099316306196886,1.7361354193935505
347,2021-05-24 15:22:54.799816,1.7098878013984615,1.736083102157549
348,2021-05-24 15:22:55.792097,1.7098341022414723,1.7360237809433334
349,2021-05-24 15:22:56.794768,1.7097703645427453,1.7359817806834137
