"currentTime","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalPartition","usedPartition","freePartition","percentagePartition...","total_IO_read","total_IO_write","Time","info","Platform","Algorithm","Size","Workload"
"2021-08-24 14:24:53.041827",100,8345075712,7615041536,411951104,8.7,0,0,0,0,83067539456,20982374400,62068387840,25.3,3476742144,17175753728,NA,NA,62.826840599378,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:25:53.049493",0,8345075712,7611924480,415068160,8.8,0,0,0,0,83067539456,20982378496,62068383744,25.3,3476742144,17175933952,NA,NA,63.8269683678945,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:26:53.056009",100,8345075712,7609577472,417415168,8.8,0,0,0,0,83067539456,20982382592,62068379648,25.3,3476742144,17176110080,NA,NA,64.8270769675573,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:27:53.063300",0,8345075712,7607558144,419434496,8.8,0,0,0,0,83067539456,20982386688,62068375552,25.3,3476742144,17176265728,NA,NA,65.8271984815597,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:28:53.070127",0,8345075712,7605243904,421748736,8.9,0,0,0,0,83067539456,20982390784,62068371456,25.3,3476742144,17176441856,NA,NA,66.8273122668266,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:29:53.077300",100,8345075712,7602925568,424067072,8.9,0,0,0,0,83067539456,20982398976,62068363264,25.3,3476742144,17176630272,NA,NA,67.8274318178495,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:30:53.084988",50,8345075712,7599247360,427745280,8.9,0,0,0,0,83067539456,20982398976,62068363264,25.3,3476742144,17176744960,NA,NA,68.8275599519412,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:31:53.093546",100,8345075712,7597555712,429436928,9,0,0,0,0,83067539456,20982407168,62068355072,25.3,3476742144,17176908800,NA,NA,69.8277025818825,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:32:53.100268",100,8345075712,7596498944,430493696,9,0,0,0,0,83067539456,20982415360,62068346880,25.3,3476742144,17177093120,NA,NA,70.8278146147728,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:33:53.107155",0,8345075712,7593635840,433356800,9,0,0,0,0,83067539456,20982419456,62068342784,25.3,3476742144,17177265152,NA,NA,71.8279294013977,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:34:53.113731",0,8345075712,7591383040,435609600,9,0,0,0,0,83067539456,20982423552,62068338688,25.3,3476742144,17177449472,NA,NA,72.8280389984449,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:35:53.175025",100,8345075712,7589494784,437493760,9.1,0,0,0,0,83067539456,20982427648,62068334592,25.3,3476742144,17177625600,NA,NA,73.8290605664253,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:36:53.240619",0,8345075712,7589060608,437932032,9.1,0,0,0,0,83067539456,20982431744,62068330496,25.3,3476742144,17177822208,NA,NA,74.830153799057,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:37:53.303476",0,8345075712,7589040128,437952512,9.1,0,0,0,0,83067539456,20982435840,62068326400,25.3,3476742144,17177986048,NA,NA,75.8312014182409,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:38:53.334997",100,8345075712,7588057088,438935552,9.1,0,0,0,0,83067539456,20982439936,62068322304,25.3,3476742144,17178354688,NA,NA,76.8317267656326,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:39:53.400338",100,8345075712,7588032512,438960128,9.1,0,0,0,0,83067539456,20982444032,62068318208,25.3,3476742144,17178522624,NA,NA,77.8328157822291,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:40:53.442944",100,8345075712,7588069376,438923264,9.1,0,0,0,0,83067539456,20982448128,62068314112,25.3,3476742144,17178698752,NA,NA,78.8335258841515,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:41:53.508195",100,8345075712,7588044800,438947840,9.1,0,0,0,0,83067539456,20982452224,62068310016,25.3,3476742144,17178870784,NA,NA,79.8346133987109,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:42:53.522715",0,8345075712,7588093952,438898688,9.1,0,0,0,0,83067539456,20982456320,62068305920,25.3,3476742144,17179042816,NA,NA,80.834855401516,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:43:53.585399",0,8345075712,7588126720,438865920,9.1,0,0,0,0,83067539456,20982460416,62068301824,25.3,3476742144,17179255808,NA,NA,81.8359001318614,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:44:53.648361",0,8345075712,7588106240,438886400,9.1,0,0,0,0,83067539456,20982464512,62068297728,25.3,3476742144,17179427840,NA,NA,82.8369494994481,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:45:53.711125",0,8345075712,7587860480,439132160,9.1,0,0,0,0,83067539456,20982468608,62068293632,25.3,3476742144,17179587584,NA,NA,83.8379955649376,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:46:53.755041",100,8345075712,7587897344,439095296,9.1,0,0,0,0,83067539456,20982472704,62068289536,25.3,3476742144,17179792384,NA,NA,84.8387274980545,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:47:53.776800",100,8345075712,7587868672,439123968,9.1,0,0,0,0,83067539456,20982476800,62068285440,25.3,3476742144,17179968512,NA,NA,85.8390901486079,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:48:53.810812",0,8345075712,7587872768,439115776,9.1,0,0,0,0,83067539456,20982480896,62068281344,25.3,3476742144,17180128256,NA,NA,86.8396570165952,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:49:53.842966",0,8345075712,7587897344,439095296,9.1,0,0,0,0,83067539456,20982484992,62068277248,25.3,3476742144,17180300288,NA,NA,87.8401929179827,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:50:53.874697",0,8345075712,7587909632,439078912,9.1,0,0,0,0,83067539456,20982489088,62068273152,25.3,3476742144,17180472320,NA,NA,88.840721766154,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:51:53.938146",0,8345075712,7587696640,439296000,9.1,0,0,0,0,83067539456,20982493184,62068269056,25.3,3476742144,17180644352,NA,NA,89.8417792518934,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:52:53.962879",0,8345075712,7587905536,439087104,9.1,0,0,0,0,83067539456,20982497280,62068264960,25.3,3476742144,17180812288,NA,NA,90.8421914656957,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:53:54.025567",0,8345075712,7588458496,438534144,9.1,0,0,0,0,83067539456,20982501376,62068260864,25.3,3476742144,17181107200,NA,NA,91.8432362675667,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:54:54.088398",100,8345075712,7588495360,438497280,9.1,0,0,0,0,83067539456,20982505472,62068256768,25.3,3476742144,17181266944,NA,NA,92.8442834496498,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:55:54.110925",0,8345075712,7588474880,438517760,9.1,0,0,0,0,83067539456,20982509568,62068252672,25.3,3476742144,17181438976,NA,NA,93.8446588993072,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 14:56:54.174665",0,8345075712,7842701312,184291328,6,0,0,0,0,83067539456,20982509568,62068252672,25.3,3476742144,17181611008,NA,NA,94.8457212328911,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:08:00.819405",100,8345075712,7647232000,379760640,8.4,0,0,0,0,83067539456,20982751232,62068011008,25.3,3476742144,17196147712,NA,NA,165.956466901302,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:09:00.850729",0,8345075712,7618719744,408272896,8.7,0,0,0,0,83067539456,20982611968,62068150272,25.3,3476742144,17196479488,NA,NA,166.956988966465,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:10:00.913723",100,8345075712,7617691648,409300992,8.7,0,0,0,0,83067539456,20982616064,62068146176,25.3,3476742144,17196680192,NA,NA,167.95803886652,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:11:00.963074",0,8345075712,7615119360,411873280,8.7,0,0,0,0,83067539456,20982620160,62068142080,25.3,3476742144,17196844032,NA,NA,168.958861382802,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:12:01.010798",0,8345075712,7612772352,414220288,8.8,0,0,0,0,83067539456,20982628352,62068133888,25.3,3476742144,17197020160,NA,NA,169.959656782945,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:13:01.073838",100,8345075712,7610720256,416272384,8.8,0,0,0,0,83067539456,20982632448,62068129792,25.3,3476742144,17197196288,NA,NA,170.960707449913,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:14:01.136797",0,8345075712,7608668160,418324480,8.8,0,0,0,0,83067539456,20982640640,62068121600,25.3,3476742144,17197347840,NA,NA,171.961756765842,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:15:01.200296",100,8345075712,7606161408,420831232,8.9,0,0,0,0,83067539456,20982644736,62068117504,25.3,3476742144,17197544448,NA,NA,172.962815082073,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:16:01.263639",100,8345075712,7604334592,422658048,8.9,0,0,0,0,83067539456,20982648832,62068113408,25.3,3476742144,17197827072,NA,NA,173.963870799541,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:17:01.327395",0,8345075712,7601545216,425447424,8.9,0,0,0,0,83067539456,20982652928,62068109312,25.3,3476742144,17198003200,NA,NA,174.964933399359,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:18:01.362788",0,8345075712,7599452160,427540480,8.9,0,0,0,0,83067539456,20982657024,62068105216,25.3,3476742144,17198339072,NA,NA,175.965523282687,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:19:01.420869",100,8345075712,7596879872,430112768,9,0,0,0,0,83067539456,20982661120,62068101120,25.3,3476742144,17198490624,NA,NA,176.966491301854,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:20:01.484916",0,8345075712,7594569728,432422912,9,0,0,0,0,83067539456,20982665216,62068097024,25.3,3476742144,17198687232,NA,NA,177.967558749517,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:21:01.549032",0,8345075712,7592525824,434466816,9,0,0,0,0,83067539456,20982669312,62068092928,25.3,3476742144,17198990336,NA,NA,178.968627349536,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:22:01.554982",0,8345075712,7590256640,436736000,9,0,0,0,0,83067539456,20982673408,62068088832,25.3,3476742144,17199145984,NA,NA,179.96872651577,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:23:01.618841",100,8345075712,7589715968,437276672,9.1,0,0,0,0,83067539456,20982677504,62068084736,25.3,3476742144,17199350784,NA,NA,180.969790832202,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:24:01.683138",0,8345075712,7589720064,437272576,9.1,0,0,0,0,83067539456,20982685696,62068076544,25.3,3476742144,17199518720,NA,NA,181.970862448215,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:25:01.686929",0,8345075712,7589441536,437551104,9.1,0,0,0,0,83067539456,20982689792,62068072448,25.3,3476742144,17199735808,NA,NA,182.970925633113,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:26:01.750807",0,8345075712,7589449728,437542912,9.1,0,0,0,0,83067539456,20982693888,62068068352,25.3,3476742144,17200030720,NA,NA,183.971990267436,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:27:01.814366",0,8345075712,7589494784,437497856,9.1,0,0,0,0,83067539456,20982697984,62068064256,25.3,3476742144,17200215040,NA,NA,184.973049585025,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:28:01.831010",0,8345075712,7589466112,437526528,9.1,0,0,0,0,83067539456,20982702080,62068060160,25.3,3476742144,17200370688,NA,NA,185.973326985041,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:29:01.894972",0,8345075712,7589548032,437444608,9.1,0,0,0,0,83067539456,20982706176,62068056064,25.3,3476742144,17200546816,NA,NA,186.974393018087,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:30:01.930958",0,8345075712,7589425152,437567488,9.1,0,0,0,0,83067539456,20982726656,62068035584,25.3,3476742144,17202357248,NA,NA,187.974992783864,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:31:01.958910",0,8345075712,7589654528,437338112,9.1,0,0,0,0,83067539456,20982730752,62068031488,25.3,3476742144,17202574336,NA,NA,188.975458649794,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:32:02.018998",0,8345075712,7589433344,437559296,9.1,0,0,0,0,83067539456,20982734848,62068027392,25.3,3476742144,17202746368,NA,NA,189.976460115115,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:33:02.034742",0,8345075712,7589670912,437317632,9.1,0,0,0,0,83067539456,20982743040,62068019200,25.3,3476742144,17202922496,NA,NA,190.976722518603,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:34:02.098349",0,8345075712,7589720064,437272576,9.1,0,0,0,0,83067539456,20982747136,62068015104,25.3,3476742144,17203131392,NA,NA,191.977782634894,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:35:02.162340",0,8345075712,7589470208,437522432,9.1,0,0,0,0,83067539456,20982751232,62068011008,25.3,3476742144,17203340288,NA,NA,192.97884914875,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:36:02.192618",0,8345075712,7589474304,437518336,9.1,0,0,0,0,83067539456,20982755328,62068006912,25.3,3476742144,17203512320,NA,NA,193.979353781541,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:37:02.218881",0,8345075712,7589486592,437506048,9.1,0,0,0,0,83067539456,20982759424,62068002816,25.3,3476742144,17203844096,NA,NA,194.979791498184,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:38:02.234978",0,8345075712,7589240832,437751808,9.1,0,0,0,0,83067539456,20982763520,62067998720,25.3,3476742144,17204032512,NA,NA,195.980059782664,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:39:02.298634",0,8345075712,7589253120,437739520,9.1,0,0,0,0,83067539456,20982767616,62067994624,25.3,3476742144,17204212736,NA,NA,196.981120717525,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:40:02.354829",0,8345075712,7589388288,437604352,9.1,0,0,0,0,83067539456,20982771712,62067990528,25.3,3476742144,17204360192,NA,NA,197.982057301203,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:41:02.417860",0,8345075712,7589523456,437469184,9.1,0,0,0,0,83067539456,20982779904,62067982336,25.3,3476742144,17204540416,NA,NA,198.983107817173,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:42:02.481599",0,8345075712,7589556224,437436416,9.1,0,0,0,0,83067539456,20982784000,62067978240,25.3,3476742144,17204745216,NA,NA,199.984170134862,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-08-24 16:43:02.514776",0,8345075712,7589371904,437620736,9.1,0,0,0,0,83067539456,20982788096,62067974144,25.3,3476742144,17204904960,NA,NA,200.984723083178,"resources//monitoring","CLOUD","CNN","64",0.75
"2021-09-08 22:00:39.841914",0,4119285760,3693297664,178196480,10.3,0,0,0,0,83067539456,25889181696,57161580544,31.2,1583208960,992637952,NA,NA,0,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:01:39.892487",0,4119285760,3693064192,178425856,10.3,0,0,0,0,83067539456,25889181696,57161580544,31.2,1583208960,993190912,NA,NA,1.00084288517634,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:02:39.936704",0,4119285760,3693563904,177926144,10.3,0,0,0,0,83067539456,25889181696,57161580544,31.2,1583208960,993555456,NA,NA,2.0015798330307,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:03:39.999066",0,4119285760,3693481984,178012160,10.3,0,0,0,0,83067539456,25889181696,57161580544,31.2,1583208960,993616896,NA,NA,3.00261920293172,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:04:40.033829",0,4119285760,3693608960,177876992,10.3,0,0,0,0,83067539456,25889181696,57161580544,31.2,1583208960,993637376,NA,NA,4.0031985839208,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:05:40.068475",0,4119285760,3693842432,177643520,10.3,0,0,0,0,83067539456,25889181696,57161580544,31.2,1583208960,993657856,NA,NA,5.00377601782481,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:06:40.084980",0,4119285760,3694116864,177369088,10.3,0,0,0,0,83067539456,25889181696,57161580544,31.2,1583208960,993694720,NA,NA,6.00405110120773,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:07:40.147314",0,4119285760,3694358528,177127424,10.3,0,0,0,0,83067539456,25889181696,57161580544,31.2,1583208960,993756160,NA,NA,7.00509000221888,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:08:40.200585",0,4119285760,3694850048,176635904,10.3,0,0,0,0,83067539456,25889181696,57161580544,31.2,1583208960,993940480,NA,NA,8.0059778491656,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:09:40.212694",0,4119285760,3694825472,176656384,10.3,0,0,0,0,83067539456,25889181696,57161580544,31.2,1583208960,993981440,NA,NA,9.00617966651916,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:10:40.274883",0,4119285760,3694616576,176869376,10.3,0,0,0,0,83067539456,25889181696,57161580544,31.2,1583208960,994186240,NA,NA,10.0072161515554,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:11:40.332892",0,4119285760,3694395392,177090560,10.3,0,0,0,0,83067539456,25889181696,57161580544,31.2,1583208960,994206720,NA,NA,11.0081829667091,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:12:40.372788",0,4119285760,3694891008,176586752,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,994456576,NA,NA,12.0088479002317,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:13:40.435496",0,4119285760,3694936064,176549888,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,994501632,NA,NA,13.0098930358887,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:14:40.472810",0,4119285760,3694424064,177061888,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,994522112,NA,NA,14.0105149348577,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:15:40.534930",100,4119285760,3694911488,176574464,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,994563072,NA,NA,15.0115502675374,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:16:40.597562",0,4119285760,3694952448,176533504,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,994767872,NA,NA,16.0125941356023,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:17:40.621407",0,4119285760,3695185920,176300032,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,995116032,NA,NA,17.0129915515582,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:18:40.628518",0,4119285760,3694706688,176779264,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,995136512,NA,NA,18.0131100694338,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:19:40.635085",100,4119285760,3694678016,176807936,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,995156992,NA,NA,19.0132195194562,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:20:40.642396",100,4119285760,3694714880,176771072,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,995177472,NA,NA,20.0133413672447,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:21:40.649291",0,4119285760,3694714880,176771072,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,995197952,NA,NA,21.0134562849998,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:22:40.688626",0,4119285760,3694465024,177020928,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,995218432,NA,NA,22.0141118685404,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:23:40.751104",0,4119285760,3694727168,176758784,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,995238912,NA,NA,23.015153169632,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:24:40.789047",0,4119285760,3694469120,177016832,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,995259392,NA,NA,24.0157855510712,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:25:40.828574",0,4119285760,3694706688,176779264,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,995476480,NA,NA,25.0164443333944,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:26:40.884692",0,4119285760,3694456832,177029120,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,995496960,NA,NA,26.0173796335856,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:27:40.947029",100,4119285760,3694755840,176730112,10.3,0,0,0,0,83067539456,25889185792,57161576448,31.2,1583208960,995517440,NA,NA,27.0184185862541,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:28:40.960870",0,4119285760,3695034368,176443392,10.3,0,0,0,0,83067539456,25889189888,57161572352,31.2,1583208960,995738624,NA,NA,28.0186492681503,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:29:40.980598",0,4119285760,3694784512,176693248,10.3,0,0,0,0,83067539456,25889189888,57161572352,31.2,1583208960,995771392,NA,NA,29.0189780672391,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:30:41.033886",0,4119285760,3694284800,177192960,10.3,0,0,0,0,83067539456,25889189888,57161572352,31.2,1583208960,995808256,NA,NA,30.0198662002881,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:31:41.092862",0,4119285760,3694809088,176668672,10.3,0,0,0,0,83067539456,25889189888,57161572352,31.2,1583208960,995832832,NA,NA,31.0208491325378,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:32:41.108614",0,4119285760,3694301184,177176576,10.3,0,0,0,0,83067539456,25889189888,57161572352,31.2,1583208960,995853312,NA,NA,32.0211116671562,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:33:41.140751",0,4119285760,3694534656,176943104,10.3,0,0,0,0,83067539456,25889189888,57161572352,31.2,1583208960,995873792,NA,NA,33.0216472824415,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:34:41.203461",66.7,4119285760,3694800896,176676864,10.3,0,0,0,0,83067539456,25889189888,57161572352,31.2,1583208960,995894272,NA,NA,34.0226924498876,"resources//monitoring","CLOUD","CNN","64",0
"2021-09-08 22:35:41.266623",50,4119285760,3694841856,176635904,10.3,0,0,0,0,83067539456,25889189888,57161572352,31.2,1583208960,995914752,NA,NA,35.0237451513608,"resources//monitoring","CLOUD","CNN","64",0
"2021-08-24 15:29:49.473294",0,8345075712,7767244800,259747840,6.9,0,0,0,0,83067539456,20982546432,62068215808,25.3,3476742144,17185854464,NA,NA,0,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:30:49.538814",0,8345075712,7617011712,409980928,8.7,0,0,0,0,83067539456,20982562816,62068199424,25.3,3476742144,17186219008,NA,NA,1.00109200080236,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:31:49.573408",0,8345075712,7616249856,410742784,8.7,0,0,0,0,83067539456,20982566912,62068195328,25.3,3476742144,17186411520,NA,NA,2.00166856447856,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:32:49.580211",0,8345075712,7613730816,413261824,8.8,0,0,0,0,83067539456,20982571008,62068191232,25.3,3476742144,17186599936,NA,NA,3.00178194840749,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:33:49.587130",0,8345075712,7609667584,417325056,8.8,0,0,0,0,83067539456,20982583296,62068178944,25.3,3476742144,17187877888,NA,NA,4.00189726750056,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:34:49.594021",0,8345075712,7610515456,416477184,8.8,0,0,0,0,83067539456,20982595584,62068166656,25.3,3476742144,17188787200,NA,NA,5.00201211770376,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:35:49.600784",0,8345075712,7608750080,418242560,8.8,0,0,0,0,83067539456,20982599680,62068162560,25.3,3476742144,17188955136,NA,NA,6.00212483406067,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:36:49.607784",0,8345075712,7605882880,421109760,8.9,0,0,0,0,83067539456,20982603776,62068158464,25.3,3476742144,17189123072,NA,NA,7.00224150021871,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:37:49.666960",0,8345075712,7603347456,423645184,8.9,0,0,0,0,83067539456,20982611968,62068150272,25.3,3476742144,17189323776,NA,NA,8.00322776635488,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:38:49.729999",0,8345075712,7600738304,426254336,8.9,0,0,0,0,83067539456,20982616064,62068146176,25.3,3476742144,17189508096,NA,NA,9.00427841742833,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:39:49.777018",100,8345075712,7598616576,428376064,8.9,0,0,0,0,83067539456,20982640640,62068121600,25.3,3476742144,17190892544,NA,NA,10.0050620675087,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:40:49.840856",0,8345075712,7596822528,430170112,9,0,0,0,0,83067539456,20982648832,62068113408,25.3,3476742144,17191146496,NA,NA,11.0061260342598,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:41:49.903802",0,8345075712,7594496000,432496640,9,0,0,0,0,83067539456,20982652928,62068109312,25.3,3476742144,17191318528,NA,NA,12.0071751316388,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:42:49.962876",0,8345075712,7591989248,435003392,9,0,0,0,0,83067539456,20982657024,62068105216,25.3,3476742144,17191490560,NA,NA,13.0081597010295,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:43:49.994784",0,8345075712,7589646336,437346304,9.1,0,0,0,0,83067539456,20982661120,62068101120,25.3,3476742144,17191662592,NA,NA,14.0086915016174,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:44:50.057748",0,8345075712,7588102144,438890496,9.1,0,0,0,0,83067539456,20982665216,62068097024,25.3,3476742144,17191834624,NA,NA,15.0097409009933,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:45:50.120626",50,8345075712,7587856384,439136256,9.1,0,0,0,0,83067539456,20982669312,62068092928,25.3,3476742144,17192018944,NA,NA,16.0107888658841,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:46:50.183625",0,8345075712,7586291712,440700928,9.1,0,0,0,0,83067539456,20982673408,62068088832,25.3,3476742144,17192539136,NA,NA,17.0118388493856,"resources//monitoring","CLOUD","CNN","64",1
"2021-08-24 15:47:50.246446",0,8345075712,7586603008,440389632,9.1,0,0,0,0,83067539456,20982677504,62068084736,25.3,3476742144,17192719360,NA,NA,18.0128858645757,"resources//monitoring","CLOUD","CNN","64",1
