"Id","Watt","currentTime","core0Usage...","core1Usage...","core2Usage...","core3Usage...","totalCpuUsage...","totalMemory","availableMemory","usedMemory","percentageMemory...","buffersMemory","cachedMemory","totalSwap","freeSwap","usedSwap","percentageSwap...","totalExt4Partition","usedExt4Partition","freeExt4Partition","percentageExt4Partition...","totalBootPartition","usedBootPartition","freeBootPartition","percentageBootPartition...","total_IO_read","total_IO_write","Time"
23,"3.80","2021-07-02 19:30:29.626047",9.6,10.5,11.6,14.8,0,3979698176,1916682240,1937174528,51.8,25571328,1962221568,104853504,101707776,3145728,3,15379681280,12286283776,2416660480,83.6,264289280,30773248,233516032,11.6,2624965120,47150080,22.0211983640989
24,"3.90","2021-07-02 19:31:29.695077",7.5,10.1,18.4,9.8,50,3979698176,1917026304,1937346560,51.8,25661440,1961766912,104853504,101707776,3145728,3,15379681280,12286287872,2416656384,83.6,264289280,30773248,233516032,11.6,2624965120,47367168,23.0223488648733
25,"3.90","2021-07-02 19:32:29.731183",9.8,13.3,13,10.4,50,3979698176,1917050880,1935745024,51.8,25743360,1963286528,104853504,101707776,3145728,3,15379681280,12286287872,2416656384,83.6,264289280,30773248,233516032,11.6,2624965120,47600640,24.0229506333669
26,"3.90","2021-07-02 19:33:29.751749",8,7.4,15.2,15.7,0,3979698176,1917202432,1937174528,51.8,25825280,1961717760,104853504,101707776,3145728,3,15379681280,12286304256,2416640000,83.6,264289280,30773248,233516032,11.6,2624965120,47817728,25.0232933998108
27,"3.90","2021-07-02 19:34:29.819420",12.9,10.4,9.8,13.5,75,3979698176,1916411904,1937432576,51.8,25915392,1962307584,104853504,101707776,3145728,3,15379681280,12286308352,2416635904,83.6,264289280,30773248,233516032,11.6,2624965120,48067584,26.0244212508202
28,"3.80","2021-07-02 19:35:29.843883",8.8,13.3,13,11.8,33.3,3979698176,1917685760,1936695296,51.8,25997312,1961721856,104853504,101707776,3145728,3,15379681280,12286308352,2416635904,83.6,264289280,30773248,233516032,11.6,2624965120,48280576,27.0248289664586
29,"3.90","2021-07-02 19:36:29.855125",12.4,7.6,17.7,8.9,50,3979698176,1917845504,1936007168,51.8,26095616,1962930176,104853504,101707776,3145728,3,15379681280,12286324736,2416619520,83.6,264289280,30773248,233516032,11.6,2625501696,48837632,28.0250163316727
30,"3.90","2021-07-02 19:37:29.924586",11,9.5,15,9.8,0,3979698176,1917747200,1936490496,51.8,26177536,1962614784,104853504,101707776,3145728,3,15379681280,12286328832,2416615424,83.6,264289280,30773248,233516032,11.6,2625501696,49071104,29.0261740167936
31,"3.80","2021-07-02 19:38:29.994577",12.4,10.2,14.1,8.1,0,3979698176,1918418944,1937014784,51.8,26259456,1961361408,104853504,101707776,3145728,3,15379681280,12286328832,2416615424,83.6,264289280,30773248,233516032,11.6,2625501696,49300480,30.0273405313492
32,"3.90","2021-07-02 19:39:30.065331",14.2,9.7,12.9,14,33.3,3979698176,1931911168,1924177920,51.5,24514560,1967579136,104853504,47181824,57671680,55,15379681280,12286341120,2416603136,83.6,264289280,30773248,233516032,11.6,2659719680,104133632,31.028519765536
33,"3.90","2021-07-02 19:40:30.113443",10,9.5,18,8,0,3979698176,1931669504,1924943872,51.5,24596480,1966989312,104853504,47181824,57671680,55,15379681280,12286341120,2416603136,83.6,264289280,30773248,233516032,11.6,2659719680,104375296,32.0293216307958
34,"3.90","2021-07-02 19:41:30.132830",8.2,13.1,15.6,9.1,33.3,3979698176,1932042240,1924038656,51.5,24686592,1967538176,104853504,47181824,57671680,55,15379681280,12286357504,2416586752,83.6,264289280,30773248,233516032,11.6,2659719680,104592384,33.0296447475751
