Time	Watts	Volts	Amps	WattHrs	Cost	Avg Kwh	Mo Cost	Max Wts	Max Vlt	Max Amp	Min Wts	Min Vlt	Min Amp	Pwr Fct	Dty Cyc	Pwr Cyc

44376.61259404	3.60	0.000	0.000	1.50	0.000	2.48	0.347	3.60	0.00	0.000	3.50	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61328848	3.50	0.000	0.000	1.60	0.000	2.48	0.347	3.60	0.00	0.000	3.50	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61398293	3.60	0.000	0.000	1.60	0.000	2.48	0.347	3.60	0.00	0.000	3.50	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61467737	3.50	0.000	0.000	1.70	0.000	2.48	0.347	3.60	0.00	0.000	3.50	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61537182	3.60	0.000	0.000	1.70	0.000	2.48	0.347	3.70	0.00	0.000	3.50	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61606626	3.60	0.000	0.000	1.80	0.000	2.49	0.348	3.60	0.00	0.000	3.50	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61676071	3.60	0.000	0.000	1.80	0.000	2.49	0.348	3.60	0.00	0.000	3.50	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61745515	3.70	0.000	0.000	1.90	0.000	2.49	0.348	3.70	0.00	0.000	3.50	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61814959	3.60	0.000	0.000	2.00	0.000	2.49	0.348	3.70	0.00	0.000	3.60	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61884404	3.70	0.000	0.000	2.00	0.000	2.49	0.348	3.70	0.00	0.000	3.60	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.61953848	3.20	0.000	0.000	2.10	0.000	2.49	0.348	3.70	0.00	0.000	3.20	0.000	0.000	0.0	0.0	0.0	0.0	0.000
44376.62023293	3.20	0.000	0.000	2.10	0.000	2.48	0.347	3.30	0.00	0.000	3.10	0.000	0.000	0.0	0.0	0.0	0.0	0.000

